GO_ID	ClusterID	ClusterName
GO:0009226	7	Nucleotide Metabolism & Biosynthesis
GO:0009228	4	Amino Acid & Fatty Acid Metabolism
GO:0009229	7	Nucleotide Metabolism & Biosynthesis
GO:0009231	4	Amino Acid & Fatty Acid Metabolism
GO:0009245	7	Nucleotide Metabolism & Biosynthesis
GO:0009247	7	Nucleotide Metabolism & Biosynthesis
GO:0009249	0	RNA Processing & Modification
GO:0009263	7	Nucleotide Metabolism & Biosynthesis
GO:0009264	7	Nucleotide Metabolism & Biosynthesis
GO:0009266	1	Cellular & Host Stress Response
GO:0009268	1	Cellular & Host Stress Response
GO:0009298	7	Nucleotide Metabolism & Biosynthesis
GO:0009306	3	Protein Transport & Localization
GO:0009307	6	DNA Damage Response & Repair
GO:0009396	4	Amino Acid & Fatty Acid Metabolism
GO:0009398	7	Nucleotide Metabolism & Biosynthesis
GO:0009399	1	Cellular & Host Stress Response
GO:0009408	1	Cellular & Host Stress Response
GO:0009410	1	Cellular & Host Stress Response
GO:0009411	1	Cellular & Host Stress Response
GO:0009423	4	Amino Acid & Fatty Acid Metabolism
GO:0009435	7	Nucleotide Metabolism & Biosynthesis
GO:0009438	4	Amino Acid & Fatty Acid Metabolism
GO:0009443	7	Nucleotide Metabolism & Biosynthesis
GO:0009445	1	Cellular & Host Stress Response
GO:0009451	0	RNA Processing & Modification
GO:0009452	0	RNA Processing & Modification
GO:0009566	1	Cellular & Host Stress Response
GO:0009594	1	Cellular & Host Stress Response
GO:0009651	1	Cellular & Host Stress Response
GO:0009657	5	Macromolecular Complex Assembly & Organization
GO:0009742	2	Regulation of Biological Processes
GO:0009749	1	Cellular & Host Stress Response
GO:0009966	2	Regulation of Biological Processes
GO:0009987	1	Cellular & Host Stress Response
GO:0010032	5	Macromolecular Complex Assembly & Organization
GO:0010038	1	Cellular & Host Stress Response
GO:0010121	4	Amino Acid & Fatty Acid Metabolism
GO:0010212	1	Cellular & Host Stress Response
GO:0010323	2	Regulation of Biological Processes
GO:0010389	2	Regulation of Biological Processes
GO:0010458	1	Cellular & Host Stress Response
GO:0010467	4	Amino Acid & Fatty Acid Metabolism
GO:0010468	2	Regulation of Biological Processes
GO:0010498	0	RNA Processing & Modification
GO:0010499	0	RNA Processing & Modification
GO:0010501	0	RNA Processing & Modification
GO:0010506	2	Regulation of Biological Processes
GO:0010564	2	Regulation of Biological Processes
GO:0010569	2	Regulation of Biological Processes
GO:0010603	2	Regulation of Biological Processes
GO:0010608	2	Regulation of Biological Processes
GO:0010628	2	Regulation of Biological Processes
GO:0010738	2	Regulation of Biological Processes
GO:0010793	2	Regulation of Biological Processes
GO:0010821	2	Regulation of Biological Processes
GO:0010828	2	Regulation of Biological Processes
GO:0010950	2	Regulation of Biological Processes
GO:0010951	2	Regulation of Biological Processes
GO:0010960	1	Cellular & Host Stress Response
GO:0010970	3	Protein Transport & Localization
GO:0010998	0	RNA Processing & Modification
GO:0012501	1	Cellular & Host Stress Response
GO:0015031	3	Protein Transport & Localization
GO:0015074	0	RNA Processing & Modification
GO:0015693	3	Protein Transport & Localization
GO:0015694	3	Protein Transport & Localization
GO:0015707	3	Protein Transport & Localization
GO:0015718	3	Protein Transport & Localization
GO:0015724	3	Protein Transport & Localization
GO:0015742	3	Protein Transport & Localization
GO:0015743	3	Protein Transport & Localization
GO:0015749	3	Protein Transport & Localization
GO:0015755	3	Protein Transport & Localization
GO:0015791	3	Protein Transport & Localization
GO:0015809	3	Protein Transport & Localization
GO:0015819	3	Protein Transport & Localization
GO:0015833	3	Protein Transport & Localization
GO:0015858	3	Protein Transport & Localization
GO:0015860	3	Protein Transport & Localization
GO:0015871	3	Protein Transport & Localization
GO:0015887	3	Protein Transport & Localization
GO:0015904	3	Protein Transport & Localization
GO:0015908	3	Protein Transport & Localization
GO:0015909	3	Protein Transport & Localization
GO:0015914	3	Protein Transport & Localization
GO:0015917	3	Protein Transport & Localization
GO:0015937	7	Nucleotide Metabolism & Biosynthesis
GO:0015966	7	Nucleotide Metabolism & Biosynthesis
GO:0015977	1	Cellular & Host Stress Response
GO:0015986	7	Nucleotide Metabolism & Biosynthesis
GO:0016024	7	Nucleotide Metabolism & Biosynthesis
GO:0016032	1	Cellular & Host Stress Response
GO:0016036	1	Cellular & Host Stress Response
GO:0016042	4	Amino Acid & Fatty Acid Metabolism
GO:0016043	5	Macromolecular Complex Assembly & Organization
GO:0016049	1	Cellular & Host Stress Response
GO:0016050	5	Macromolecular Complex Assembly & Organization
GO:0016051	4	Amino Acid & Fatty Acid Metabolism
GO:0016052	4	Amino Acid & Fatty Acid Metabolism
GO:0016070	0	RNA Processing & Modification
GO:0016071	0	RNA Processing & Modification
GO:0016072	0	RNA Processing & Modification
GO:0016075	0	RNA Processing & Modification
GO:0016094	4	Amino Acid & Fatty Acid Metabolism
GO:0016095	4	Amino Acid & Fatty Acid Metabolism
GO:0016114	4	Amino Acid & Fatty Acid Metabolism
GO:0016117	4	Amino Acid & Fatty Acid Metabolism
GO:0016125	4	Amino Acid & Fatty Acid Metabolism
GO:0016180	0	RNA Processing & Modification
GO:0016192	3	Protein Transport & Localization
GO:0016197	3	Protein Transport & Localization
GO:0016226	5	Macromolecular Complex Assembly & Organization
GO:0016233	6	DNA Damage Response & Repair
GO:0016236	4	Amino Acid & Fatty Acid Metabolism
GO:0016255	0	RNA Processing & Modification
GO:0016260	4	Amino Acid & Fatty Acid Metabolism
GO:0016310	4	Amino Acid & Fatty Acid Metabolism
GO:0016311	4	Amino Acid & Fatty Acid Metabolism
GO:0016320	5	Macromolecular Complex Assembly & Organization
GO:0016441	2	Regulation of Biological Processes
GO:0016480	2	Regulation of Biological Processes
GO:0016485	0	RNA Processing & Modification
GO:0016539	0	RNA Processing & Modification
GO:0016540	0	RNA Processing & Modification
GO:0016559	5	Macromolecular Complex Assembly & Organization
GO:0016567	0	RNA Processing & Modification
GO:0016579	0	RNA Processing & Modification
GO:0016598	0	RNA Processing & Modification
GO:0016925	0	RNA Processing & Modification
GO:0016926	0	RNA Processing & Modification
GO:0016973	3	Protein Transport & Localization
GO:0017038	3	Protein Transport & Localization
GO:0017121	3	Protein Transport & Localization
GO:0017148	2	Regulation of Biological Processes
GO:0017183	0	RNA Processing & Modification
GO:0017186	0	RNA Processing & Modification
GO:0017196	0	RNA Processing & Modification
GO:0018002	0	RNA Processing & Modification
GO:0018008	0	RNA Processing & Modification
GO:0018022	0	RNA Processing & Modification
GO:0018026	0	RNA Processing & Modification
GO:0018027	0	RNA Processing & Modification
GO:0018063	6	DNA Damage Response & Repair
GO:0018095	0	RNA Processing & Modification
GO:0018103	0	RNA Processing & Modification
GO:0018105	0	RNA Processing & Modification
GO:0018107	0	RNA Processing & Modification
GO:0018149	0	RNA Processing & Modification
GO:0018200	0	RNA Processing & Modification
GO:0018206	0	RNA Processing & Modification
GO:0018216	0	RNA Processing & Modification
GO:0018230	0	RNA Processing & Modification
GO:0018279	0	RNA Processing & Modification
GO:0018342	0	RNA Processing & Modification
GO:0018343	0	RNA Processing & Modification
GO:0018344	0	RNA Processing & Modification
GO:0018345	0	RNA Processing & Modification
GO:0018364	0	RNA Processing & Modification
GO:0018401	4	Amino Acid & Fatty Acid Metabolism
GO:0018406	0	RNA Processing & Modification
GO:0019062	1	Cellular & Host Stress Response
GO:0019216	2	Regulation of Biological Processes
GO:0019222	2	Regulation of Biological Processes
GO:0019236	1	Cellular & Host Stress Response
GO:0019243	4	Amino Acid & Fatty Acid Metabolism
GO:0019264	4	Amino Acid & Fatty Acid Metabolism
GO:0019288	7	Nucleotide Metabolism & Biosynthesis
GO:0019323	4	Amino Acid & Fatty Acid Metabolism
GO:0019346	4	Amino Acid & Fatty Acid Metabolism
GO:0019348	4	Amino Acid & Fatty Acid Metabolism
GO:0019353	4	Amino Acid & Fatty Acid Metabolism
GO:0019358	7	Nucleotide Metabolism & Biosynthesis
GO:0019367	4	Amino Acid & Fatty Acid Metabolism
GO:0019368	4	Amino Acid & Fatty Acid Metabolism
GO:0019408	4	Amino Acid & Fatty Acid Metabolism
GO:0019427	7	Nucleotide Metabolism & Biosynthesis
GO:0019430	4	Amino Acid & Fatty Acid Metabolism
GO:0019432	4	Amino Acid & Fatty Acid Metabolism
GO:0019433	4	Amino Acid & Fatty Acid Metabolism
GO:0019464	4	Amino Acid & Fatty Acid Metabolism
GO:0019478	4	Amino Acid & Fatty Acid Metabolism
GO:0019521	4	Amino Acid & Fatty Acid Metabolism
GO:0019538	0	RNA Processing & Modification
GO:0019544	4	Amino Acid & Fatty Acid Metabolism
GO:0019547	4	Amino Acid & Fatty Acid Metabolism
GO:0019563	4	Amino Acid & Fatty Acid Metabolism
GO:0019646	4	Amino Acid & Fatty Acid Metabolism
GO:0019673	7	Nucleotide Metabolism & Biosynthesis
GO:0019674	7	Nucleotide Metabolism & Biosynthesis
GO:0019676	4	Amino Acid & Fatty Acid Metabolism
GO:0019722	2	Regulation of Biological Processes
GO:0019752	4	Amino Acid & Fatty Acid Metabolism
GO:0019856	7	Nucleotide Metabolism & Biosynthesis
GO:0019915	3	Protein Transport & Localization
GO:0019933	2	Regulation of Biological Processes
GO:0019941	0	RNA Processing & Modification
GO:0019985	6	DNA Damage Response & Repair
GO:0020013	1	Cellular & Host Stress Response
GO:0020014	1	Cellular & Host Stress Response
GO:0020027	0	RNA Processing & Modification
GO:0020033	1	Cellular & Host Stress Response
GO:0020035	1	Cellular & Host Stress Response
GO:0022618	5	Macromolecular Complex Assembly & Organization
GO:0022900	4	Amino Acid & Fatty Acid Metabolism
GO:0022904	4	Amino Acid & Fatty Acid Metabolism
GO:0023051	2	Regulation of Biological Processes
GO:0030001	3	Protein Transport & Localization
GO:0030026	1	Cellular & Host Stress Response
GO:0030030	5	Macromolecular Complex Assembly & Organization
GO:0030036	5	Macromolecular Complex Assembly & Organization
GO:0030041	5	Macromolecular Complex Assembly & Organization
GO:0030042	5	Macromolecular Complex Assembly & Organization
GO:0030048	1	Cellular & Host Stress Response
GO:0030050	3	Protein Transport & Localization
GO:0030071	2	Regulation of Biological Processes
GO:0030091	0	RNA Processing & Modification
GO:0030100	2	Regulation of Biological Processes
GO:0030148	4	Amino Acid & Fatty Acid Metabolism
GO:0030150	3	Protein Transport & Localization
GO:0030154	1	Cellular & Host Stress Response
GO:0030155	2	Regulation of Biological Processes
GO:0030162	2	Regulation of Biological Processes
GO:0030163	0	RNA Processing & Modification
GO:0030174	2	Regulation of Biological Processes
GO:0030242	4	Amino Acid & Fatty Acid Metabolism
GO:0030259	4	Amino Acid & Fatty Acid Metabolism
GO:0030261	5	Macromolecular Complex Assembly & Organization
GO:0030388	7	Nucleotide Metabolism & Biosynthesis
GO:0030488	0	RNA Processing & Modification
GO:0030490	0	RNA Processing & Modification
GO:0030497	4	Amino Acid & Fatty Acid Metabolism
GO:0030522	2	Regulation of Biological Processes
GO:0030581	3	Protein Transport & Localization
GO:0030705	3	Protein Transport & Localization
GO:0030833	2	Regulation of Biological Processes
GO:0030951	5	Macromolecular Complex Assembly & Organization
GO:0030968	2	Regulation of Biological Processes
GO:0030970	3	Protein Transport & Localization
GO:0031001	1	Cellular & Host Stress Response
GO:0031047	2	Regulation of Biological Processes
GO:0031053	0	RNA Processing & Modification
GO:0031087	0	RNA Processing & Modification
GO:0031110	2	Regulation of Biological Processes
GO:0031116	2	Regulation of Biological Processes
GO:0031118	0	RNA Processing & Modification
GO:0031119	0	RNA Processing & Modification
GO:0031120	0	RNA Processing & Modification
GO:0031122	5	Macromolecular Complex Assembly & Organization
GO:0031123	0	RNA Processing & Modification
GO:0031124	0	RNA Processing & Modification
GO:0031145	0	RNA Processing & Modification
GO:0031146	0	RNA Processing & Modification
GO:0031167	0	RNA Processing & Modification
GO:0031179	1	Cellular & Host Stress Response
GO:0031204	3	Protein Transport & Localization
GO:0031291	2	Regulation of Biological Processes
GO:0031297	0	RNA Processing & Modification
GO:0031338	2	Regulation of Biological Processes
GO:0031340	2	Regulation of Biological Processes
GO:0031365	0	RNA Processing & Modification
GO:0031468	5	Macromolecular Complex Assembly & Organization
GO:0031497	5	Macromolecular Complex Assembly & Organization
GO:0031507	2	Regulation of Biological Processes
GO:0031509	2	Regulation of Biological Processes
GO:0031573	2	Regulation of Biological Processes
GO:0031591	0	RNA Processing & Modification
GO:0031647	2	Regulation of Biological Processes
GO:0031848	6	DNA Damage Response & Repair
GO:0031929	2	Regulation of Biological Processes
GO:0031952	2	Regulation of Biological Processes
GO:0031990	3	Protein Transport & Localization
GO:0032012	2	Regulation of Biological Processes
GO:0032049	7	Nucleotide Metabolism & Biosynthesis
GO:0032065	3	Protein Transport & Localization
GO:0032147	2	Regulation of Biological Processes
GO:0032203	5	Macromolecular Complex Assembly & Organization
GO:0032238	3	Protein Transport & Localization
GO:0032259	1	Cellular & Host Stress Response
GO:0032263	7	Nucleotide Metabolism & Biosynthesis
GO:0032264	7	Nucleotide Metabolism & Biosynthesis
GO:0032273	2	Regulation of Biological Processes
GO:0032366	3	Protein Transport & Localization
GO:0032436	2	Regulation of Biological Processes
GO:0032446	0	RNA Processing & Modification
GO:0032447	0	RNA Processing & Modification
GO:0032456	3	Protein Transport & Localization
GO:0032465	2	Regulation of Biological Processes
GO:0032469	1	Cellular & Host Stress Response
GO:0032502	1	Cellular & Host Stress Response
GO:0032508	5	Macromolecular Complex Assembly & Organization
GO:0032509	3	Protein Transport & Localization
GO:0032511	3	Protein Transport & Localization
GO:0032543	4	Amino Acid & Fatty Acid Metabolism
GO:0032715	2	Regulation of Biological Processes
GO:0032780	2	Regulation of Biological Processes
GO:0032781	2	Regulation of Biological Processes
GO:0032784	2	Regulation of Biological Processes
GO:0032786	2	Regulation of Biological Processes
GO:0032790	5	Macromolecular Complex Assembly & Organization
GO:0032889	2	Regulation of Biological Processes
GO:0032958	7	Nucleotide Metabolism & Biosynthesis
GO:0032968	2	Regulation of Biological Processes
GO:0032979	3	Protein Transport & Localization
GO:0033014	4	Amino Acid & Fatty Acid Metabolism
GO:0033036	3	Protein Transport & Localization
GO:0033234	2	Regulation of Biological Processes
GO:0033259	0	RNA Processing & Modification
GO:0033314	2	Regulation of Biological Processes
GO:0033353	4	Amino Acid & Fatty Acid Metabolism
GO:0033365	3	Protein Transport & Localization
GO:0033387	4	Amino Acid & Fatty Acid Metabolism
GO:0033512	7	Nucleotide Metabolism & Biosynthesis
GO:0033528	4	Amino Acid & Fatty Acid Metabolism
GO:0033566	3	Protein Transport & Localization
GO:0033567	0	RNA Processing & Modification
GO:0033615	5	Macromolecular Complex Assembly & Organization
GO:0033617	5	Macromolecular Complex Assembly & Organization
GO:0033619	0	RNA Processing & Modification
GO:0033674	2	Regulation of Biological Processes
GO:0033962	5	Macromolecular Complex Assembly & Organization
GO:0034058	5	Macromolecular Complex Assembly & Organization
GO:0034063	5	Macromolecular Complex Assembly & Organization
GO:0034067	3	Protein Transport & Localization
GO:0034080	5	Macromolecular Complex Assembly & Organization
GO:0034085	1	Cellular & Host Stress Response
GO:0034184	2	Regulation of Biological Processes
GO:0034220	3	Protein Transport & Localization
GO:0034227	0	RNA Processing & Modification
GO:0034243	2	Regulation of Biological Processes
GO:0034244	2	Regulation of Biological Processes
GO:0034247	0	RNA Processing & Modification
GO:0034314	5	Macromolecular Complex Assembly & Organization
GO:0034355	7	Nucleotide Metabolism & Biosynthesis
GO:0034394	3	Protein Transport & Localization
GO:0034453	5	Macromolecular Complex Assembly & Organization
GO:0034462	5	Macromolecular Complex Assembly & Organization
GO:0034473	0	RNA Processing & Modification
GO:0034475	0	RNA Processing & Modification
GO:0034476	0	RNA Processing & Modification
GO:0034477	0	RNA Processing & Modification
GO:0034497	3	Protein Transport & Localization
GO:0034551	5	Macromolecular Complex Assembly & Organization
GO:0034599	1	Cellular & Host Stress Response
GO:0034605	1	Cellular & Host Stress Response
GO:0034613	3	Protein Transport & Localization
GO:0034620	1	Cellular & Host Stress Response
GO:0034622	5	Macromolecular Complex Assembly & Organization
GO:0034625	4	Amino Acid & Fatty Acid Metabolism
GO:0034626	4	Amino Acid & Fatty Acid Metabolism
GO:0034635	3	Protein Transport & Localization
GO:0034724	5	Macromolecular Complex Assembly & Organization
GO:0034727	4	Amino Acid & Fatty Acid Metabolism
GO:0034728	5	Macromolecular Complex Assembly & Organization
GO:0034765	2	Regulation of Biological Processes
GO:0034975	1	Cellular & Host Stress Response
GO:0034976	1	Cellular & Host Stress Response
GO:0034982	0	RNA Processing & Modification
GO:0035082	5	Macromolecular Complex Assembly & Organization
GO:0035246	0	RNA Processing & Modification
GO:0035269	0	RNA Processing & Modification
GO:0035303	2	Regulation of Biological Processes
GO:0035335	0	RNA Processing & Modification
GO:0035372	3	Protein Transport & Localization
GO:0035434	3	Protein Transport & Localization
GO:0035435	3	Protein Transport & Localization
GO:0035437	3	Protein Transport & Localization
GO:0035494	5	Macromolecular Complex Assembly & Organization
GO:0035542	2	Regulation of Biological Processes
GO:0035556	2	Regulation of Biological Processes
GO:0035600	0	RNA Processing & Modification
GO:0035627	3	Protein Transport & Localization
GO:0035690	1	Cellular & Host Stress Response
GO:0035725	3	Protein Transport & Localization
GO:0035873	3	Protein Transport & Localization
GO:0035890	1	Cellular & Host Stress Response
GO:0035891	1	Cellular & Host Stress Response
GO:0035970	0	RNA Processing & Modification
GO:0035999	4	Amino Acid & Fatty Acid Metabolism
GO:0036066	0	RNA Processing & Modification
GO:0036092	7	Nucleotide Metabolism & Biosynthesis
GO:0036158	5	Macromolecular Complex Assembly & Organization
GO:0036159	5	Macromolecular Complex Assembly & Organization
GO:0036211	0	RNA Processing & Modification
GO:0036261	0	RNA Processing & Modification
GO:0036265	0	RNA Processing & Modification
GO:0036292	5	Macromolecular Complex Assembly & Organization
GO:0036297	6	DNA Damage Response & Repair
GO:0036388	5	Macromolecular Complex Assembly & Organization
GO:0036525	0	RNA Processing & Modification
GO:0036529	4	Amino Acid & Fatty Acid Metabolism
GO:0039694	7	Nucleotide Metabolism & Biosynthesis
GO:0040029	2	Regulation of Biological Processes
GO:0040031	0	RNA Processing & Modification
GO:0042000	1	Cellular & Host Stress Response
GO:0042026	1	Cellular & Host Stress Response
GO:0042127	2	Regulation of Biological Processes
GO:0042138	6	DNA Damage Response & Repair
GO:0042147	3	Protein Transport & Localization
GO:0042148	0	RNA Processing & Modification
GO:0042157	0	RNA Processing & Modification
GO:0042167	4	Amino Acid & Fatty Acid Metabolism
GO:0042168	1	Cellular & Host Stress Response
GO:0042176	2	Regulation of Biological Processes
GO:0042245	0	RNA Processing & Modification
GO:0042254	5	Macromolecular Complex Assembly & Organization
GO:0042255	5	Macromolecular Complex Assembly & Organization
GO:0042256	5	Macromolecular Complex Assembly & Organization
GO:0042262	6	DNA Damage Response & Repair
GO:0042273	5	Macromolecular Complex Assembly & Organization
GO:0042274	5	Macromolecular Complex Assembly & Organization
GO:0042276	6	DNA Damage Response & Repair
GO:0042327	2	Regulation of Biological Processes
GO:0042350	7	Nucleotide Metabolism & Biosynthesis
GO:0042351	7	Nucleotide Metabolism & Biosynthesis
GO:0042407	5	Macromolecular Complex Assembly & Organization
GO:0042493	1	Cellular & Host Stress Response
GO:0042540	0	RNA Processing & Modification
GO:0042542	1	Cellular & Host Stress Response
GO:0042558	1	Cellular & Host Stress Response
GO:0042594	1	Cellular & Host Stress Response
GO:0042744	4	Amino Acid & Fatty Acid Metabolism
GO:0042752	2	Regulation of Biological Processes
GO:0042761	4	Amino Acid & Fatty Acid Metabolism
GO:0042770	2	Regulation of Biological Processes
GO:0042773	4	Amino Acid & Fatty Acid Metabolism
GO:0042776	7	Nucleotide Metabolism & Biosynthesis
GO:0042783	1	Cellular & Host Stress Response
GO:0042789	7	Nucleotide Metabolism & Biosynthesis
GO:0042795	7	Nucleotide Metabolism & Biosynthesis
GO:0042796	7	Nucleotide Metabolism & Biosynthesis
GO:0042797	7	Nucleotide Metabolism & Biosynthesis
GO:0042819	4	Amino Acid & Fatty Acid Metabolism
GO:0042823	7	Nucleotide Metabolism & Biosynthesis
GO:0042866	4	Amino Acid & Fatty Acid Metabolism
GO:0042908	3	Protein Transport & Localization
GO:0042966	4	Amino Acid & Fatty Acid Metabolism
GO:0042981	2	Regulation of Biological Processes
GO:0042989	2	Regulation of Biological Processes
GO:0043001	3	Protein Transport & Localization
GO:0043039	0	RNA Processing & Modification
GO:0043044	5	Macromolecular Complex Assembly & Organization
GO:0043048	7	Nucleotide Metabolism & Biosynthesis
GO:0043065	2	Regulation of Biological Processes
GO:0043085	2	Regulation of Biological Processes
GO:0043087	2	Regulation of Biological Processes
GO:0043103	7	Nucleotide Metabolism & Biosynthesis
GO:0043137	0	RNA Processing & Modification
GO:0043161	0	RNA Processing & Modification
GO:0043171	4	Amino Acid & Fatty Acid Metabolism
GO:0043248	5	Macromolecular Complex Assembly & Organization
GO:0043335	1	Cellular & Host Stress Response
GO:0043414	0	RNA Processing & Modification
GO:0043461	5	Macromolecular Complex Assembly & Organization
GO:0043484	2	Regulation of Biological Processes
GO:0043487	2	Regulation of Biological Processes
GO:0043488	2	Regulation of Biological Processes
GO:0043547	2	Regulation of Biological Processes
GO:0043570	6	DNA Damage Response & Repair
GO:0043572	5	Macromolecular Complex Assembly & Organization
GO:0043686	0	RNA Processing & Modification
GO:0043934	1	Cellular & Host Stress Response
GO:0043952	3	Protein Transport & Localization
GO:0044003	1	Cellular & Host Stress Response
GO:0044053	1	Cellular & Host Stress Response
GO:0044068	1	Cellular & Host Stress Response
GO:0044114	1	Cellular & Host Stress Response
GO:0044179	1	Cellular & Host Stress Response
GO:0044205	7	Nucleotide Metabolism & Biosynthesis
GO:0044208	7	Nucleotide Metabolism & Biosynthesis
GO:0044210	7	Nucleotide Metabolism & Biosynthesis
GO:0044237	4	Amino Acid & Fatty Acid Metabolism
GO:0044238	4	Amino Acid & Fatty Acid Metabolism
GO:0044255	4	Amino Acid & Fatty Acid Metabolism
GO:0044267	0	RNA Processing & Modification
GO:0044409	1	Cellular & Host Stress Response
GO:0044458	5	Macromolecular Complex Assembly & Organization
GO:0044528	2	Regulation of Biological Processes
GO:0044571	5	Macromolecular Complex Assembly & Organization
GO:0044650	1	Cellular & Host Stress Response
GO:0044658	1	Cellular & Host Stress Response
GO:0044772	1	Cellular & Host Stress Response
GO:0044773	2	Regulation of Biological Processes
GO:0044774	2	Regulation of Biological Processes
GO:0044804	4	Amino Acid & Fatty Acid Metabolism
GO:0045003	6	DNA Damage Response & Repair
GO:0045004	6	DNA Damage Response & Repair
GO:0045010	5	Macromolecular Complex Assembly & Organization
GO:0045017	4	Amino Acid & Fatty Acid Metabolism
GO:0045039	3	Protein Transport & Localization
GO:0045040	3	Protein Transport & Localization
GO:0045047	3	Protein Transport & Localization
GO:0045048	3	Protein Transport & Localization
GO:0045053	3	Protein Transport & Localization
GO:0045116	0	RNA Processing & Modification
GO:0045132	1	Cellular & Host Stress Response
GO:0045292	0	RNA Processing & Modification
GO:0045324	3	Protein Transport & Localization
GO:0045332	3	Protein Transport & Localization
GO:0045333	4	Amino Acid & Fatty Acid Metabolism
GO:0045337	7	Nucleotide Metabolism & Biosynthesis
GO:0045454	1	Cellular & Host Stress Response
GO:0045595	2	Regulation of Biological Processes
GO:0045721	2	Regulation of Biological Processes
GO:0045727	2	Regulation of Biological Processes
GO:0045732	2	Regulation of Biological Processes
GO:0045736	2	Regulation of Biological Processes
GO:0045737	2	Regulation of Biological Processes
GO:0045761	2	Regulation of Biological Processes
GO:0045787	2	Regulation of Biological Processes
GO:0045836	2	Regulation of Biological Processes
GO:0045842	2	Regulation of Biological Processes
GO:0045862	2	Regulation of Biological Processes
GO:0045892	2	Regulation of Biological Processes
GO:0045893	2	Regulation of Biological Processes
GO:0045899	2	Regulation of Biological Processes
GO:0045900	2	Regulation of Biological Processes
GO:0045901	2	Regulation of Biological Processes
GO:0045903	2	Regulation of Biological Processes
GO:0045905	2	Regulation of Biological Processes
GO:0045910	2	Regulation of Biological Processes
GO:0045944	2	Regulation of Biological Processes
GO:0045948	2	Regulation of Biological Processes
GO:0045951	2	Regulation of Biological Processes
GO:0046033	7	Nucleotide Metabolism & Biosynthesis
GO:0046034	7	Nucleotide Metabolism & Biosynthesis
GO:0046040	7	Nucleotide Metabolism & Biosynthesis
GO:0046058	7	Nucleotide Metabolism & Biosynthesis
GO:0046068	7	Nucleotide Metabolism & Biosynthesis
GO:0046069	7	Nucleotide Metabolism & Biosynthesis
GO:0046080	7	Nucleotide Metabolism & Biosynthesis
GO:0046081	7	Nucleotide Metabolism & Biosynthesis
GO:0046100	7	Nucleotide Metabolism & Biosynthesis
GO:0046103	7	Nucleotide Metabolism & Biosynthesis
GO:0046132	7	Nucleotide Metabolism & Biosynthesis
GO:0046166	7	Nucleotide Metabolism & Biosynthesis
GO:0046167	7	Nucleotide Metabolism & Biosynthesis
GO:0046168	7	Nucleotide Metabolism & Biosynthesis
GO:0046177	4	Amino Acid & Fatty Acid Metabolism
GO:0046323	3	Protein Transport & Localization
GO:0046356	7	Nucleotide Metabolism & Biosynthesis
GO:0046386	7	Nucleotide Metabolism & Biosynthesis
GO:0046460	4	Amino Acid & Fatty Acid Metabolism
GO:0046471	7	Nucleotide Metabolism & Biosynthesis
GO:0046473	7	Nucleotide Metabolism & Biosynthesis
GO:0046474	7	Nucleotide Metabolism & Biosynthesis
GO:0046475	7	Nucleotide Metabolism & Biosynthesis
GO:0046488	7	Nucleotide Metabolism & Biosynthesis
GO:0046496	7	Nucleotide Metabolism & Biosynthesis
GO:0046512	4	Amino Acid & Fatty Acid Metabolism
GO:0046513	4	Amino Acid & Fatty Acid Metabolism
GO:0046653	4	Amino Acid & Fatty Acid Metabolism
GO:0046654	4	Amino Acid & Fatty Acid Metabolism
GO:0046655	4	Amino Acid & Fatty Acid Metabolism
GO:0046656	4	Amino Acid & Fatty Acid Metabolism
GO:0046677	1	Cellular & Host Stress Response
GO:0046705	7	Nucleotide Metabolism & Biosynthesis
GO:0046718	1	Cellular & Host Stress Response
GO:0046777	0	RNA Processing & Modification
GO:0046785	5	Macromolecular Complex Assembly & Organization
GO:0046823	2	Regulation of Biological Processes
GO:0046825	2	Regulation of Biological Processes
GO:0046836	3	Protein Transport & Localization
GO:0046839	7	Nucleotide Metabolism & Biosynthesis
GO:0046854	7	Nucleotide Metabolism & Biosynthesis
GO:0046856	7	Nucleotide Metabolism & Biosynthesis
GO:0046907	3	Protein Transport & Localization
GO:0046931	5	Macromolecular Complex Assembly & Organization
GO:0048015	2	Regulation of Biological Processes
GO:0048024	2	Regulation of Biological Processes
GO:0048026	2	Regulation of Biological Processes
GO:0048034	4	Amino Acid & Fatty Acid Metabolism
GO:0048096	2	Regulation of Biological Processes
GO:0048193	3	Protein Transport & Localization
GO:0048205	5	Macromolecular Complex Assembly & Organization
GO:0048209	2	Regulation of Biological Processes
GO:0048211	3	Protein Transport & Localization
GO:0048250	3	Protein Transport & Localization
GO:0048254	3	Protein Transport & Localization
GO:0048255	2	Regulation of Biological Processes
GO:0048278	3	Protein Transport & Localization
GO:0048280	5	Macromolecular Complex Assembly & Organization
GO:0048285	5	Macromolecular Complex Assembly & Organization
GO:0048469	1	Cellular & Host Stress Response
GO:0048870	1	Cellular & Host Stress Response
GO:0050684	2	Regulation of Biological Processes
GO:0050776	2	Regulation of Biological Processes
GO:0050821	2	Regulation of Biological Processes
GO:0050896	1	Cellular & Host Stress Response
GO:0050900	1	Cellular & Host Stress Response
GO:0050992	7	Nucleotide Metabolism & Biosynthesis
GO:0051014	1	Cellular & Host Stress Response
GO:0051016	2	Regulation of Biological Processes
GO:0051017	5	Macromolecular Complex Assembly & Organization
GO:0051028	3	Protein Transport & Localization
GO:0051052	2	Regulation of Biological Processes
