GO_ID	ClusterID	ClusterName
GO:0008645	2	Protein Transport & Localization
GO:0008652	1	Biosynthesis & Macromolecule Synthesis
GO:0008654	7	Nucleotide Metabolism & Biosynthesis
GO:0009051	7	Nucleotide Metabolism & Biosynthesis
GO:0009052	7	Nucleotide Metabolism & Biosynthesis
GO:0009056	3	Small Molecule & Cofactor Metabolism
GO:0009058	3	Small Molecule & Cofactor Metabolism
GO:0009059	1	Biosynthesis & Macromolecule Synthesis
GO:0009060	3	Small Molecule & Cofactor Metabolism
GO:0009073	1	Biosynthesis & Macromolecule Synthesis
GO:0009082	1	Biosynthesis & Macromolecule Synthesis
GO:0009083	1	Biosynthesis & Macromolecule Synthesis
GO:0009086	1	Biosynthesis & Macromolecule Synthesis
GO:0009107	1	Biosynthesis & Macromolecule Synthesis
GO:0009116	7	Nucleotide Metabolism & Biosynthesis
GO:0009117	7	Nucleotide Metabolism & Biosynthesis
GO:0009132	7	Nucleotide Metabolism & Biosynthesis
GO:0009142	7	Nucleotide Metabolism & Biosynthesis
GO:0009143	7	Nucleotide Metabolism & Biosynthesis
GO:0009152	7	Nucleotide Metabolism & Biosynthesis
GO:0009165	7	Nucleotide Metabolism & Biosynthesis
GO:0009168	7	Nucleotide Metabolism & Biosynthesis
GO:0009186	7	Nucleotide Metabolism & Biosynthesis
GO:0009187	7	Nucleotide Metabolism & Biosynthesis
GO:0009190	7	Nucleotide Metabolism & Biosynthesis
GO:0009204	7	Nucleotide Metabolism & Biosynthesis
GO:0009220	7	Nucleotide Metabolism & Biosynthesis
GO:0009226	7	Nucleotide Metabolism & Biosynthesis
GO:0009228	1	Biosynthesis & Macromolecule Synthesis
GO:0009229	1	Biosynthesis & Macromolecule Synthesis
GO:0009231	1	Biosynthesis & Macromolecule Synthesis
GO:0009245	7	Nucleotide Metabolism & Biosynthesis
GO:0009247	1	Biosynthesis & Macromolecule Synthesis
GO:0009249	4	Protein & tRNA Post-translational Modification
GO:0009263	7	Nucleotide Metabolism & Biosynthesis
GO:0009264	7	Nucleotide Metabolism & Biosynthesis
GO:0009266	5	Cellular Organization, Assembly & Stress Response
GO:0009268	5	Cellular Organization, Assembly & Stress Response
GO:0009298	7	Nucleotide Metabolism & Biosynthesis
GO:0009306	2	Protein Transport & Localization
GO:0009307	6	RNA Processing & DNA Repair
GO:0009396	3	Small Molecule & Cofactor Metabolism
GO:0009398	7	Nucleotide Metabolism & Biosynthesis
GO:0009399	3	Small Molecule & Cofactor Metabolism
GO:0009408	5	Cellular Organization, Assembly & Stress Response
GO:0009410	5	Cellular Organization, Assembly & Stress Response
GO:0009411	5	Cellular Organization, Assembly & Stress Response
GO:0009423	1	Biosynthesis & Macromolecule Synthesis
GO:0009435	7	Nucleotide Metabolism & Biosynthesis
GO:0009438	3	Small Molecule & Cofactor Metabolism
GO:0009443	1	Biosynthesis & Macromolecule Synthesis
GO:0009445	3	Small Molecule & Cofactor Metabolism
GO:0009451	4	Protein & tRNA Post-translational Modification
GO:0009452	6	RNA Processing & DNA Repair
GO:0009566	5	Cellular Organization, Assembly & Stress Response
GO:0009594	5	Cellular Organization, Assembly & Stress Response
GO:0009651	5	Cellular Organization, Assembly & Stress Response
GO:0009657	5	Cellular Organization, Assembly & Stress Response
GO:0009742	0	Regulation of Biological Processes
GO:0009749	5	Cellular Organization, Assembly & Stress Response
GO:0009966	0	Regulation of Biological Processes
GO:0009987	5	Cellular Organization, Assembly & Stress Response
GO:0010032	5	Cellular Organization, Assembly & Stress Response
GO:0010038	5	Cellular Organization, Assembly & Stress Response
GO:0010121	1	Biosynthesis & Macromolecule Synthesis
GO:0010212	5	Cellular Organization, Assembly & Stress Response
GO:0010323	0	Regulation of Biological Processes
GO:0010389	0	Regulation of Biological Processes
GO:0010458	5	Cellular Organization, Assembly & Stress Response
GO:0010467	1	Biosynthesis & Macromolecule Synthesis
GO:0010468	0	Regulation of Biological Processes
GO:0010498	4	Protein & tRNA Post-translational Modification
GO:0010499	4	Protein & tRNA Post-translational Modification
GO:0010501	6	RNA Processing & DNA Repair
GO:0010506	0	Regulation of Biological Processes
GO:0010564	0	Regulation of Biological Processes
GO:0010569	0	Regulation of Biological Processes
GO:0010603	0	Regulation of Biological Processes
GO:0010608	0	Regulation of Biological Processes
GO:0010628	0	Regulation of Biological Processes
GO:0010738	0	Regulation of Biological Processes
GO:0010793	0	Regulation of Biological Processes
GO:0010821	0	Regulation of Biological Processes
GO:0010828	0	Regulation of Biological Processes
GO:0010950	0	Regulation of Biological Processes
GO:0010951	0	Regulation of Biological Processes
GO:0010960	5	Cellular Organization, Assembly & Stress Response
GO:0010970	2	Protein Transport & Localization
GO:0010998	6	RNA Processing & DNA Repair
GO:0012501	5	Cellular Organization, Assembly & Stress Response
GO:0015031	2	Protein Transport & Localization
GO:0015074	6	RNA Processing & DNA Repair
GO:0015693	2	Protein Transport & Localization
GO:0015694	2	Protein Transport & Localization
GO:0015707	2	Protein Transport & Localization
GO:0015718	2	Protein Transport & Localization
GO:0015724	2	Protein Transport & Localization
GO:0015742	2	Protein Transport & Localization
GO:0015743	2	Protein Transport & Localization
GO:0015749	2	Protein Transport & Localization
GO:0015755	2	Protein Transport & Localization
GO:0015791	2	Protein Transport & Localization
GO:0015809	2	Protein Transport & Localization
GO:0015819	2	Protein Transport & Localization
GO:0015833	2	Protein Transport & Localization
GO:0015858	2	Protein Transport & Localization
GO:0015860	2	Protein Transport & Localization
GO:0015871	2	Protein Transport & Localization
GO:0015887	2	Protein Transport & Localization
GO:0015904	2	Protein Transport & Localization
GO:0015908	2	Protein Transport & Localization
GO:0015909	2	Protein Transport & Localization
GO:0015914	2	Protein Transport & Localization
GO:0015917	2	Protein Transport & Localization
GO:0015937	7	Nucleotide Metabolism & Biosynthesis
GO:0015966	7	Nucleotide Metabolism & Biosynthesis
GO:0015977	3	Small Molecule & Cofactor Metabolism
GO:0015986	7	Nucleotide Metabolism & Biosynthesis
GO:0016024	7	Nucleotide Metabolism & Biosynthesis
GO:0016032	5	Cellular Organization, Assembly & Stress Response
GO:0016036	5	Cellular Organization, Assembly & Stress Response
GO:0016042	3	Small Molecule & Cofactor Metabolism
GO:0016043	5	Cellular Organization, Assembly & Stress Response
GO:0016049	5	Cellular Organization, Assembly & Stress Response
GO:0016050	5	Cellular Organization, Assembly & Stress Response
GO:0016051	3	Small Molecule & Cofactor Metabolism
GO:0016052	3	Small Molecule & Cofactor Metabolism
GO:0016070	6	RNA Processing & DNA Repair
GO:0016071	6	RNA Processing & DNA Repair
GO:0016072	6	RNA Processing & DNA Repair
GO:0016075	6	RNA Processing & DNA Repair
GO:0016094	1	Biosynthesis & Macromolecule Synthesis
GO:0016095	1	Biosynthesis & Macromolecule Synthesis
GO:0016114	1	Biosynthesis & Macromolecule Synthesis
GO:0016117	1	Biosynthesis & Macromolecule Synthesis
GO:0016125	3	Small Molecule & Cofactor Metabolism
GO:0016180	6	RNA Processing & DNA Repair
GO:0016192	2	Protein Transport & Localization
GO:0016197	2	Protein Transport & Localization
GO:0016226	5	Cellular Organization, Assembly & Stress Response
GO:0016233	6	RNA Processing & DNA Repair
GO:0016236	3	Small Molecule & Cofactor Metabolism
GO:0016255	4	Protein & tRNA Post-translational Modification
GO:0016260	1	Biosynthesis & Macromolecule Synthesis
GO:0016310	3	Small Molecule & Cofactor Metabolism
GO:0016311	3	Small Molecule & Cofactor Metabolism
GO:0016320	5	Cellular Organization, Assembly & Stress Response
GO:0016441	0	Regulation of Biological Processes
GO:0016480	0	Regulation of Biological Processes
GO:0016485	4	Protein & tRNA Post-translational Modification
GO:0016539	4	Protein & tRNA Post-translational Modification
GO:0016540	4	Protein & tRNA Post-translational Modification
GO:0016559	5	Cellular Organization, Assembly & Stress Response
GO:0016567	4	Protein & tRNA Post-translational Modification
GO:0016579	4	Protein & tRNA Post-translational Modification
GO:0016598	4	Protein & tRNA Post-translational Modification
GO:0016925	4	Protein & tRNA Post-translational Modification
GO:0016926	4	Protein & tRNA Post-translational Modification
GO:0016973	2	Protein Transport & Localization
GO:0017038	2	Protein Transport & Localization
GO:0017121	2	Protein Transport & Localization
GO:0017148	0	Regulation of Biological Processes
GO:0017183	4	Protein & tRNA Post-translational Modification
GO:0017186	4	Protein & tRNA Post-translational Modification
GO:0017196	4	Protein & tRNA Post-translational Modification
GO:0018002	4	Protein & tRNA Post-translational Modification
GO:0018008	4	Protein & tRNA Post-translational Modification
GO:0018022	4	Protein & tRNA Post-translational Modification
GO:0018026	4	Protein & tRNA Post-translational Modification
GO:0018027	4	Protein & tRNA Post-translational Modification
GO:0018063	4	Protein & tRNA Post-translational Modification
GO:0018095	4	Protein & tRNA Post-translational Modification
GO:0018103	4	Protein & tRNA Post-translational Modification
GO:0018105	4	Protein & tRNA Post-translational Modification
GO:0018107	4	Protein & tRNA Post-translational Modification
GO:0018149	4	Protein & tRNA Post-translational Modification
GO:0018200	4	Protein & tRNA Post-translational Modification
GO:0018206	4	Protein & tRNA Post-translational Modification
GO:0018216	4	Protein & tRNA Post-translational Modification
GO:0018230	4	Protein & tRNA Post-translational Modification
GO:0018279	4	Protein & tRNA Post-translational Modification
GO:0018342	4	Protein & tRNA Post-translational Modification
GO:0018343	4	Protein & tRNA Post-translational Modification
GO:0018344	4	Protein & tRNA Post-translational Modification
GO:0018345	4	Protein & tRNA Post-translational Modification
GO:0018364	4	Protein & tRNA Post-translational Modification
GO:0018401	1	Biosynthesis & Macromolecule Synthesis
GO:0018406	4	Protein & tRNA Post-translational Modification
GO:0019062	5	Cellular Organization, Assembly & Stress Response
GO:0019216	0	Regulation of Biological Processes
GO:0019222	0	Regulation of Biological Processes
GO:0019236	5	Cellular Organization, Assembly & Stress Response
GO:0019243	1	Biosynthesis & Macromolecule Synthesis
GO:0019264	1	Biosynthesis & Macromolecule Synthesis
GO:0019288	7	Nucleotide Metabolism & Biosynthesis
GO:0019323	3	Small Molecule & Cofactor Metabolism
GO:0019346	1	Biosynthesis & Macromolecule Synthesis
GO:0019348	1	Biosynthesis & Macromolecule Synthesis
GO:0019353	1	Biosynthesis & Macromolecule Synthesis
GO:0019358	7	Nucleotide Metabolism & Biosynthesis
GO:0019367	1	Biosynthesis & Macromolecule Synthesis
GO:0019368	1	Biosynthesis & Macromolecule Synthesis
GO:0019408	1	Biosynthesis & Macromolecule Synthesis
GO:0019427	7	Nucleotide Metabolism & Biosynthesis
GO:0019430	3	Small Molecule & Cofactor Metabolism
GO:0019432	1	Biosynthesis & Macromolecule Synthesis
GO:0019433	1	Biosynthesis & Macromolecule Synthesis
GO:0019464	1	Biosynthesis & Macromolecule Synthesis
GO:0019478	1	Biosynthesis & Macromolecule Synthesis
GO:0019521	1	Biosynthesis & Macromolecule Synthesis
GO:0019538	4	Protein & tRNA Post-translational Modification
GO:0019544	1	Biosynthesis & Macromolecule Synthesis
GO:0019547	1	Biosynthesis & Macromolecule Synthesis
GO:0019563	3	Small Molecule & Cofactor Metabolism
GO:0019646	3	Small Molecule & Cofactor Metabolism
GO:0019673	7	Nucleotide Metabolism & Biosynthesis
GO:0019674	7	Nucleotide Metabolism & Biosynthesis
GO:0019676	1	Biosynthesis & Macromolecule Synthesis
GO:0019722	0	Regulation of Biological Processes
GO:0019752	1	Biosynthesis & Macromolecule Synthesis
GO:0019856	7	Nucleotide Metabolism & Biosynthesis
GO:0019915	2	Protein Transport & Localization
GO:0019933	0	Regulation of Biological Processes
GO:0019941	4	Protein & tRNA Post-translational Modification
GO:0019985	6	RNA Processing & DNA Repair
GO:0020013	5	Cellular Organization, Assembly & Stress Response
GO:0020014	5	Cellular Organization, Assembly & Stress Response
GO:0020027	4	Protein & tRNA Post-translational Modification
GO:0020033	5	Cellular Organization, Assembly & Stress Response
GO:0020035	5	Cellular Organization, Assembly & Stress Response
GO:0022618	5	Cellular Organization, Assembly & Stress Response
GO:0022900	3	Small Molecule & Cofactor Metabolism
GO:0022904	3	Small Molecule & Cofactor Metabolism
GO:0023051	0	Regulation of Biological Processes
GO:0030001	2	Protein Transport & Localization
GO:0030026	5	Cellular Organization, Assembly & Stress Response
GO:0030030	5	Cellular Organization, Assembly & Stress Response
GO:0030036	5	Cellular Organization, Assembly & Stress Response
GO:0030041	5	Cellular Organization, Assembly & Stress Response
GO:0030042	5	Cellular Organization, Assembly & Stress Response
GO:0030048	5	Cellular Organization, Assembly & Stress Response
GO:0030050	2	Protein Transport & Localization
GO:0030071	0	Regulation of Biological Processes
GO:0030091	4	Protein & tRNA Post-translational Modification
GO:0030100	0	Regulation of Biological Processes
GO:0030148	1	Biosynthesis & Macromolecule Synthesis
GO:0030150	2	Protein Transport & Localization
GO:0030154	5	Cellular Organization, Assembly & Stress Response
GO:0030155	0	Regulation of Biological Processes
GO:0030162	0	Regulation of Biological Processes
GO:0030163	4	Protein & tRNA Post-translational Modification
GO:0030174	0	Regulation of Biological Processes
GO:0030242	3	Small Molecule & Cofactor Metabolism
GO:0030259	3	Small Molecule & Cofactor Metabolism
GO:0030261	5	Cellular Organization, Assembly & Stress Response
GO:0030388	3	Small Molecule & Cofactor Metabolism
GO:0030488	4	Protein & tRNA Post-translational Modification
GO:0030490	6	RNA Processing & DNA Repair
GO:0030497	1	Biosynthesis & Macromolecule Synthesis
GO:0030522	0	Regulation of Biological Processes
GO:0030581	2	Protein Transport & Localization
GO:0030705	2	Protein Transport & Localization
GO:0030833	0	Regulation of Biological Processes
GO:0030951	5	Cellular Organization, Assembly & Stress Response
GO:0030968	0	Regulation of Biological Processes
GO:0030970	2	Protein Transport & Localization
GO:0031001	5	Cellular Organization, Assembly & Stress Response
GO:0031047	0	Regulation of Biological Processes
GO:0031053	6	RNA Processing & DNA Repair
GO:0031087	6	RNA Processing & DNA Repair
GO:0031110	0	Regulation of Biological Processes
GO:0031116	0	Regulation of Biological Processes
GO:0031118	4	Protein & tRNA Post-translational Modification
GO:0031119	4	Protein & tRNA Post-translational Modification
GO:0031120	4	Protein & tRNA Post-translational Modification
GO:0031122	5	Cellular Organization, Assembly & Stress Response
GO:0031123	6	RNA Processing & DNA Repair
GO:0031124	6	RNA Processing & DNA Repair
GO:0031145	4	Protein & tRNA Post-translational Modification
GO:0031146	4	Protein & tRNA Post-translational Modification
GO:0031167	4	Protein & tRNA Post-translational Modification
GO:0031179	3	Small Molecule & Cofactor Metabolism
GO:0031204	2	Protein Transport & Localization
GO:0031291	0	Regulation of Biological Processes
GO:0031297	6	RNA Processing & DNA Repair
GO:0031338	0	Regulation of Biological Processes
GO:0031340	0	Regulation of Biological Processes
GO:0031365	4	Protein & tRNA Post-translational Modification
GO:0031468	5	Cellular Organization, Assembly & Stress Response
GO:0031497	5	Cellular Organization, Assembly & Stress Response
GO:0031507	0	Regulation of Biological Processes
GO:0031509	0	Regulation of Biological Processes
GO:0031573	0	Regulation of Biological Processes
GO:0031591	4	Protein & tRNA Post-translational Modification
GO:0031647	0	Regulation of Biological Processes
GO:0031848	6	RNA Processing & DNA Repair
GO:0031929	0	Regulation of Biological Processes
GO:0031952	0	Regulation of Biological Processes
GO:0031990	2	Protein Transport & Localization
GO:0032012	0	Regulation of Biological Processes
GO:0032049	7	Nucleotide Metabolism & Biosynthesis
GO:0032065	2	Protein Transport & Localization
GO:0032147	0	Regulation of Biological Processes
GO:0032203	5	Cellular Organization, Assembly & Stress Response
GO:0032238	2	Protein Transport & Localization
GO:0032259	3	Small Molecule & Cofactor Metabolism
GO:0032263	7	Nucleotide Metabolism & Biosynthesis
GO:0032264	7	Nucleotide Metabolism & Biosynthesis
GO:0032273	0	Regulation of Biological Processes
GO:0032366	2	Protein Transport & Localization
GO:0032436	0	Regulation of Biological Processes
GO:0032446	4	Protein & tRNA Post-translational Modification
GO:0032447	4	Protein & tRNA Post-translational Modification
GO:0032456	2	Protein Transport & Localization
GO:0032465	0	Regulation of Biological Processes
GO:0032469	5	Cellular Organization, Assembly & Stress Response
GO:0032502	5	Cellular Organization, Assembly & Stress Response
GO:0032508	5	Cellular Organization, Assembly & Stress Response
GO:0032509	2	Protein Transport & Localization
GO:0032511	2	Protein Transport & Localization
GO:0032543	1	Biosynthesis & Macromolecule Synthesis
GO:0032715	0	Regulation of Biological Processes
GO:0032780	0	Regulation of Biological Processes
GO:0032781	0	Regulation of Biological Processes
GO:0032784	0	Regulation of Biological Processes
GO:0032786	0	Regulation of Biological Processes
GO:0032790	5	Cellular Organization, Assembly & Stress Response
GO:0032889	0	Regulation of Biological Processes
GO:0032958	7	Nucleotide Metabolism & Biosynthesis
GO:0032968	0	Regulation of Biological Processes
GO:0032979	2	Protein Transport & Localization
GO:0033014	3	Small Molecule & Cofactor Metabolism
GO:0033036	2	Protein Transport & Localization
GO:0033234	0	Regulation of Biological Processes
GO:0033259	6	RNA Processing & DNA Repair
GO:0033314	0	Regulation of Biological Processes
GO:0033353	3	Small Molecule & Cofactor Metabolism
GO:0033365	2	Protein Transport & Localization
GO:0033387	1	Biosynthesis & Macromolecule Synthesis
GO:0033512	1	Biosynthesis & Macromolecule Synthesis
GO:0033528	3	Small Molecule & Cofactor Metabolism
GO:0033566	2	Protein Transport & Localization
GO:0033567	6	RNA Processing & DNA Repair
GO:0033615	5	Cellular Organization, Assembly & Stress Response
GO:0033617	5	Cellular Organization, Assembly & Stress Response
GO:0033619	4	Protein & tRNA Post-translational Modification
GO:0033674	0	Regulation of Biological Processes
GO:0033962	5	Cellular Organization, Assembly & Stress Response
GO:0034058	5	Cellular Organization, Assembly & Stress Response
GO:0034063	5	Cellular Organization, Assembly & Stress Response
GO:0034067	2	Protein Transport & Localization
GO:0034080	5	Cellular Organization, Assembly & Stress Response
GO:0034085	5	Cellular Organization, Assembly & Stress Response
GO:0034184	0	Regulation of Biological Processes
GO:0034220	2	Protein Transport & Localization
GO:0034227	4	Protein & tRNA Post-translational Modification
GO:0034243	0	Regulation of Biological Processes
GO:0034244	0	Regulation of Biological Processes
GO:0034247	6	RNA Processing & DNA Repair
GO:0034314	5	Cellular Organization, Assembly & Stress Response
GO:0034355	7	Nucleotide Metabolism & Biosynthesis
GO:0034394	2	Protein Transport & Localization
GO:0034453	5	Cellular Organization, Assembly & Stress Response
GO:0034462	5	Cellular Organization, Assembly & Stress Response
GO:0034473	6	RNA Processing & DNA Repair
GO:0034475	6	RNA Processing & DNA Repair
GO:0034476	6	RNA Processing & DNA Repair
GO:0034477	6	RNA Processing & DNA Repair
GO:0034497	2	Protein Transport & Localization
GO:0034551	5	Cellular Organization, Assembly & Stress Response
GO:0034599	5	Cellular Organization, Assembly & Stress Response
GO:0034605	5	Cellular Organization, Assembly & Stress Response
GO:0034613	2	Protein Transport & Localization
GO:0034620	5	Cellular Organization, Assembly & Stress Response
GO:0034622	5	Cellular Organization, Assembly & Stress Response
GO:0034625	1	Biosynthesis & Macromolecule Synthesis
GO:0034626	1	Biosynthesis & Macromolecule Synthesis
GO:0034635	2	Protein Transport & Localization
GO:0034724	5	Cellular Organization, Assembly & Stress Response
GO:0034727	3	Small Molecule & Cofactor Metabolism
GO:0034728	5	Cellular Organization, Assembly & Stress Response
GO:0034765	0	Regulation of Biological Processes
GO:0034975	5	Cellular Organization, Assembly & Stress Response
GO:0034976	5	Cellular Organization, Assembly & Stress Response
GO:0034982	4	Protein & tRNA Post-translational Modification
GO:0035082	5	Cellular Organization, Assembly & Stress Response
GO:0035246	4	Protein & tRNA Post-translational Modification
GO:0035269	4	Protein & tRNA Post-translational Modification
GO:0035303	0	Regulation of Biological Processes
GO:0035335	4	Protein & tRNA Post-translational Modification
GO:0035372	2	Protein Transport & Localization
GO:0035434	2	Protein Transport & Localization
GO:0035435	2	Protein Transport & Localization
GO:0035437	2	Protein Transport & Localization
GO:0035494	5	Cellular Organization, Assembly & Stress Response
GO:0035542	0	Regulation of Biological Processes
GO:0035556	0	Regulation of Biological Processes
GO:0035600	4	Protein & tRNA Post-translational Modification
GO:0035627	2	Protein Transport & Localization
GO:0035690	5	Cellular Organization, Assembly & Stress Response
GO:0035725	2	Protein Transport & Localization
GO:0035873	2	Protein Transport & Localization
GO:0035890	5	Cellular Organization, Assembly & Stress Response
GO:0035891	5	Cellular Organization, Assembly & Stress Response
GO:0035970	4	Protein & tRNA Post-translational Modification
GO:0035999	3	Small Molecule & Cofactor Metabolism
GO:0036066	4	Protein & tRNA Post-translational Modification
GO:0036092	7	Nucleotide Metabolism & Biosynthesis
GO:0036158	5	Cellular Organization, Assembly & Stress Response
GO:0036159	5	Cellular Organization, Assembly & Stress Response
GO:0036211	4	Protein & tRNA Post-translational Modification
GO:0036261	4	Protein & tRNA Post-translational Modification
GO:0036265	4	Protein & tRNA Post-translational Modification
GO:0036292	5	Cellular Organization, Assembly & Stress Response
GO:0036297	6	RNA Processing & DNA Repair
GO:0036388	5	Cellular Organization, Assembly & Stress Response
GO:0036525	4	Protein & tRNA Post-translational Modification
GO:0036529	1	Biosynthesis & Macromolecule Synthesis
GO:0039694	1	Biosynthesis & Macromolecule Synthesis
GO:0040029	0	Regulation of Biological Processes
GO:0040031	4	Protein & tRNA Post-translational Modification
GO:0042000	5	Cellular Organization, Assembly & Stress Response
GO:0042026	5	Cellular Organization, Assembly & Stress Response
GO:0042127	0	Regulation of Biological Processes
GO:0042138	6	RNA Processing & DNA Repair
GO:0042147	2	Protein Transport & Localization
GO:0042148	6	RNA Processing & DNA Repair
GO:0042157	4	Protein & tRNA Post-translational Modification
GO:0042167	3	Small Molecule & Cofactor Metabolism
GO:0042168	3	Small Molecule & Cofactor Metabolism
GO:0042176	0	Regulation of Biological Processes
GO:0042245	6	RNA Processing & DNA Repair
GO:0042254	5	Cellular Organization, Assembly & Stress Response
GO:0042255	5	Cellular Organization, Assembly & Stress Response
GO:0042256	5	Cellular Organization, Assembly & Stress Response
GO:0042262	6	RNA Processing & DNA Repair
GO:0042273	5	Cellular Organization, Assembly & Stress Response
GO:0042274	5	Cellular Organization, Assembly & Stress Response
GO:0042276	6	RNA Processing & DNA Repair
GO:0042327	0	Regulation of Biological Processes
GO:0042350	7	Nucleotide Metabolism & Biosynthesis
GO:0042351	7	Nucleotide Metabolism & Biosynthesis
GO:0042407	5	Cellular Organization, Assembly & Stress Response
GO:0042493	5	Cellular Organization, Assembly & Stress Response
GO:0042540	4	Protein & tRNA Post-translational Modification
GO:0042542	5	Cellular Organization, Assembly & Stress Response
GO:0042558	3	Small Molecule & Cofactor Metabolism
GO:0042594	5	Cellular Organization, Assembly & Stress Response
GO:0042744	3	Small Molecule & Cofactor Metabolism
GO:0042752	0	Regulation of Biological Processes
GO:0042761	1	Biosynthesis & Macromolecule Synthesis
GO:0042770	0	Regulation of Biological Processes
GO:0042773	3	Small Molecule & Cofactor Metabolism
GO:0042776	7	Nucleotide Metabolism & Biosynthesis
GO:0042783	5	Cellular Organization, Assembly & Stress Response
GO:0042789	1	Biosynthesis & Macromolecule Synthesis
GO:0042795	1	Biosynthesis & Macromolecule Synthesis
GO:0042796	1	Biosynthesis & Macromolecule Synthesis
GO:0042797	1	Biosynthesis & Macromolecule Synthesis
GO:0042819	1	Biosynthesis & Macromolecule Synthesis
GO:0042823	1	Biosynthesis & Macromolecule Synthesis
GO:0042866	1	Biosynthesis & Macromolecule Synthesis
GO:0042908	2	Protein Transport & Localization
GO:0042966	1	Biosynthesis & Macromolecule Synthesis
GO:0042981	0	Regulation of Biological Processes
GO:0042989	0	Regulation of Biological Processes
GO:0043001	2	Protein Transport & Localization
GO:0043039	6	RNA Processing & DNA Repair
GO:0043044	5	Cellular Organization, Assembly & Stress Response
GO:0043048	7	Nucleotide Metabolism & Biosynthesis
GO:0043065	0	Regulation of Biological Processes
GO:0043085	0	Regulation of Biological Processes
GO:0043087	0	Regulation of Biological Processes
GO:0043103	7	Nucleotide Metabolism & Biosynthesis
GO:0043137	6	RNA Processing & DNA Repair
GO:0043161	4	Protein & tRNA Post-translational Modification
GO:0043171	3	Small Molecule & Cofactor Metabolism
GO:0043248	5	Cellular Organization, Assembly & Stress Response
GO:0043335	5	Cellular Organization, Assembly & Stress Response
GO:0043414	4	Protein & tRNA Post-translational Modification
GO:0043461	5	Cellular Organization, Assembly & Stress Response
GO:0043484	0	Regulation of Biological Processes
GO:0043487	0	Regulation of Biological Processes
GO:0043488	0	Regulation of Biological Processes
GO:0043547	0	Regulation of Biological Processes
GO:0043570	6	RNA Processing & DNA Repair
GO:0043572	5	Cellular Organization, Assembly & Stress Response
GO:0043686	4	Protein & tRNA Post-translational Modification
GO:0043934	5	Cellular Organization, Assembly & Stress Response
GO:0043952	2	Protein Transport & Localization
GO:0044003	5	Cellular Organization, Assembly & Stress Response
GO:0044053	5	Cellular Organization, Assembly & Stress Response
GO:0044068	5	Cellular Organization, Assembly & Stress Response
GO:0044114	5	Cellular Organization, Assembly & Stress Response
GO:0044179	5	Cellular Organization, Assembly & Stress Response
GO:0044205	7	Nucleotide Metabolism & Biosynthesis
GO:0044208	7	Nucleotide Metabolism & Biosynthesis
GO:0044210	7	Nucleotide Metabolism & Biosynthesis
GO:0044237	3	Small Molecule & Cofactor Metabolism
GO:0044238	3	Small Molecule & Cofactor Metabolism
GO:0044255	3	Small Molecule & Cofactor Metabolism
GO:0044267	4	Protein & tRNA Post-translational Modification
GO:0044409	5	Cellular Organization, Assembly & Stress Response
GO:0044458	5	Cellular Organization, Assembly & Stress Response
GO:0044528	0	Regulation of Biological Processes
GO:0044571	5	Cellular Organization, Assembly & Stress Response
GO:0044650	5	Cellular Organization, Assembly & Stress Response
GO:0044658	5	Cellular Organization, Assembly & Stress Response
GO:0044772	5	Cellular Organization, Assembly & Stress Response
GO:0044773	0	Regulation of Biological Processes
GO:0044774	0	Regulation of Biological Processes
GO:0044804	3	Small Molecule & Cofactor Metabolism
GO:0045003	6	RNA Processing & DNA Repair
GO:0045004	6	RNA Processing & DNA Repair
GO:0045010	5	Cellular Organization, Assembly & Stress Response
GO:0045017	1	Biosynthesis & Macromolecule Synthesis
GO:0045039	2	Protein Transport & Localization
GO:0045040	2	Protein Transport & Localization
GO:0045047	2	Protein Transport & Localization
GO:0045048	2	Protein Transport & Localization
GO:0045053	2	Protein Transport & Localization
GO:0045116	4	Protein & tRNA Post-translational Modification
GO:0045132	5	Cellular Organization, Assembly & Stress Response
GO:0045292	6	RNA Processing & DNA Repair
GO:0045324	2	Protein Transport & Localization
GO:0045332	2	Protein Transport & Localization
GO:0045333	3	Small Molecule & Cofactor Metabolism
GO:0045337	7	Nucleotide Metabolism & Biosynthesis
GO:0045454	5	Cellular Organization, Assembly & Stress Response
GO:0045595	0	Regulation of Biological Processes
GO:0045721	0	Regulation of Biological Processes
GO:0045727	0	Regulation of Biological Processes
GO:0045732	0	Regulation of Biological Processes
GO:0045736	0	Regulation of Biological Processes
GO:0045737	0	Regulation of Biological Processes
GO:0045761	0	Regulation of Biological Processes
GO:0045787	0	Regulation of Biological Processes
GO:0045836	0	Regulation of Biological Processes
GO:0045842	0	Regulation of Biological Processes
GO:0045862	0	Regulation of Biological Processes
GO:0045892	0	Regulation of Biological Processes
GO:0045893	0	Regulation of Biological Processes
GO:0045899	0	Regulation of Biological Processes
GO:0045900	0	Regulation of Biological Processes
GO:0045901	0	Regulation of Biological Processes
GO:0045903	0	Regulation of Biological Processes
GO:0045905	0	Regulation of Biological Processes
GO:0045910	0	Regulation of Biological Processes
GO:0045944	0	Regulation of Biological Processes
GO:0045948	0	Regulation of Biological Processes
GO:0045951	0	Regulation of Biological Processes
GO:0046033	7	Nucleotide Metabolism & Biosynthesis
GO:0046034	7	Nucleotide Metabolism & Biosynthesis
GO:0046040	7	Nucleotide Metabolism & Biosynthesis
GO:0046058	7	Nucleotide Metabolism & Biosynthesis
GO:0046068	7	Nucleotide Metabolism & Biosynthesis
